#(d > 64 and ((b > d or d == b) or (c < b or d != 7)))
A,B,C,D,R
37,19,65,75,True
22,79,96,24,False
15,2,86,57,False
95,69,0,58,False
73,23,6,55,False
41,54,87,38,False
56,71,93,5,False
49,98,64,22,False
88,80,32,99,True
80,47,44,84,True
17,27,79,61,False
3,4,93,95,True
7,69,20,75,True
13,91,39,93,True
5,76,91,42,False
69,71,5,12,False
83,15,57,53,False
83,24,3,35,False
35,87,14,18,False
55,71,9,62,False
51,43,44,37,False
42,40,99,11,False
13,43,62,29,False
17,95,80,56,False
71,59,15,46,False
56,89,5,77,True
26,44,16,58,False
30,5,29,75,True
46,6,69,73,True
30,63,4,56,False
16,90,83,34,False
87,27,0,42,False
48,6,91,57,False
29,47,70,51,False
58,8,99,5,False
48,83,54,11,False
29,14,79,91,True
42,71,0,73,True
16,57,71,75,True
32,25,76,54,False
73,68,19,49,False
41,50,90,9,False
49,58,53,16,False
59,52,35,60,False
46,6,14,60,False
76,69,72,21,False
44,67,95,98,True
72,89,51,92,True
23,99,67,47,False
45,27,75,84,True
67,86,37,39,False
26,62,2,57,False
97,59,99,29,False
7,15,79,34,False
47,77,92,81,True
36,73,68,13,False
55,3,24,65,True
26,13,17,1,False
72,20,73,94,True
46,83,26,53,False
76,27,6,80,True
61,34,24,21,False
42,88,73,84,True
16,68,61,47,False
82,73,40,17,False
26,79,63,38,False
71,6,24,48,False
41,13,84,22,False
5,53,14,82,True
85,79,23,31,False
80,97,43,67,True
28,32,21,51,False
61,93,80,8,False
22,37,60,39,False
94,41,50,91,True
28,5,82,17,False
12,17,20,78,True
79,9,53,63,False
23,25,65,87,True
5,20,58,7,False
49,3,80,2,False
44,94,54,65,True
24,81,64,19,False
10,55,6,63,False
40,51,2,88,True
24,4,95,47,False
5,33,46,26,False
41,11,45,95,True
70,67,39,93,True
24,79,56,79,True
69,65,28,75,True
97,25,42,0,False
30,16,61,18,False
33,73,82,28,False
77,51,11,52,False
24,21,24,19,False
36,65,75,31,False
36,55,63,91,True
8,39,42,22,False
4,27,13,73,True
33,72,96,22,False
86,59,32,9,False
1,10,32,7,False
7,57,74,14,False
55,53,20,66,True
12,35,4,38,False
91,1,11,56,False
83,62,62,52,False
47,98,31,69,True
55,5,91,51,False
89,98,79,83,True
32,7,35,80,True
95,9,91,33,False
83,5,4,90,True
93,61,94,44,False
83,91,26,92,True
10,53,22,18,False
50,87,28,72,True
21,83,81,35,False
87,0,59,30,False
22,97,84,9,False
9,19,93,92,True
96,64,18,14,False
40,64,74,48,False
23,38,49,75,True
63,61,15,98,True
63,81,33,45,False
4,25,88,64,False
52,21,26,14,False
33,32,95,4,False
53,79,60,36,False
14,84,16,27,False
22,32,86,0,False
77,23,42,57,False
78,58,43,72,True
82,19,31,71,True
34,72,29,42,False
58,62,82,40,False
21,78,60,38,False
3,54,31,39,False
79,17,39,12,False
74,71,69,25,False
54,28,44,34,False
63,39,19,56,False
23,23,37,54,False
52,29,78,94,True
86,35,11,67,True
4,49,1,67,True
46,85,57,24,False
27,88,87,11,False
60,25,86,9,False
51,2,12,3,False
89,13,1,95,True
90,57,35,20,False
61,23,81,81,True
72,13,92,40,False
99,4,11,70,True
51,95,73,14,False
40,47,73,69,True
40,85,77,25,False
20,21,30,37,False
81,83,56,87,True
46,35,11,5,False
4,38,77,21,False
45,45,51,68,True
25,72,72,12,False
6,57,72,95,True
51,71,32,13,False
49,38,83,54,False
75,61,69,14,False
42,57,86,69,True
82,93,57,49,False
3,67,25,91,True
62,53,90,29,False
94,18,80,30,False
78,4,35,44,False
28,28,82,1,False
35,96,37,24,False
14,47,38,90,True
88,12,38,44,False
0,58,17,68,True
62,37,5,32,False
19,38,70,49,False
11,21,86,61,False
44,34,21,2,False
13,1,22,46,False
0,14,28,2,False
35,38,71,9,False
51,80,27,88,True
38,67,43,13,False
66,71,46,22,False
73,15,79,64,False
88,84,87,72,True
54,19,18,12,False
85,32,36,73,True
33,38,1,63,False
8,8,97,54,False
73,57,1,83,True
6,94,2,42,False
67,14,7,80,True
9,53,90,81,True
95,75,60,19,False
35,44,97,23,False
18,48,99,91,True
84,83,2,99,True
36,51,49,43,False
49,96,80,68,True
52,36,91,96,True
99,66,36,33,False
39,55,45,37,False
69,28,17,5,False
20,1,18,45,False
51,35,32,12,False
21,43,67,47,False
27,27,56,9,False
24,33,13,70,True
16,13,9,54,False
7,95,77,36,False
77,10,29,98,True
57,47,59,62,False
24,44,69,75,True
31,59,27,50,False
26,32,22,96,True
30,23,48,37,False
7,35,39,91,True
45,80,18,86,True
87,19,12,36,False
45,38,79,33,False
76,26,49,78,True
78,97,91,63,False
49,7,32,92,True
28,56,80,79,True
79,16,85,65,True
6,71,27,10,False
18,80,67,87,True
65,53,74,44,False
59,60,87,74,True
13,46,21,60,False
26,20,22,52,False
50,69,65,11,False
93,14,84,6,False
86,69,90,20,False
8,34,84,62,False
48,39,29,40,False
13,48,83,29,False
93,22,92,57,False
36,62,90,83,True
49,44,69,36,False
48,23,6,31,False
47,63,87,72,True
35,12,32,1,False
74,30,19,61,False
72,44,2,38,False
17,17,38,44,False
27,16,80,6,False
68,38,65,45,False
80,70,23,26,False
63,72,6,44,False
8,31,10,60,False
56,59,6,4,False
5,33,16,91,True
41,20,48,16,False
70,51,82,23,False
8,72,79,65,True
67,98,65,99,True
7,97,11,34,False
34,5,4,9,False
9,92,84,1,False
97,36,67,69,True
9,22,4,55,False
1,46,84,56,False
82,29,17,26,False
36,59,4,21,False
20,22,28,11,False
84,37,82,31,False
83,48,34,66,True
6,37,10,71,True
88,74,92,60,False
70,12,33,78,True
42,85,85,94,True
46,8,78,23,False
9,40,45,81,True
69,39,83,87,True
1,54,40,85,True
86,56,92,54,False
63,1,56,10,False
31,94,62,85,True
88,32,5,23,False
72,78,72,29,False
11,78,11,48,False
25,16,22,55,False
17,45,56,52,False
65,25,77,98,True
11,28,80,14,False
20,39,44,12,False
38,36,2,61,False
33,36,25,37,False
79,34,69,62,False
42,58,53,6,False
3,40,84,15,False
96,89,52,29,False
36,92,59,89,True
67,65,51,55,False
88,76,54,77,True
49,38,17,19,False
17,82,37,21,False
42,94,26,30,False
7,1,17,2,False
41,35,70,53,False
49,47,1,28,False
97,87,17,71,True
58,98,35,54,False
17,96,75,0,False
84,2,20,91,True
63,40,5,83,True
73,94,5,91,True
40,12,42,48,False
64,77,38,8,False
58,42,87,87,True
41,61,66,77,True
10,20,0,79,True
68,47,8,24,False
82,20,73,81,True
60,18,86,29,False
75,84,44,10,False
14,88,68,24,False
81,65,86,75,True
75,50,26,91,True
87,5,28,32,False
53,85,66,40,False
24,27,8,4,False
61,41,60,97,True
44,64,59,96,True
38,83,4,71,True
7,16,34,91,True
37,69,90,91,True
2,87,5,15,False
37,87,32,20,False
14,49,71,14,False
79,28,96,3,False
84,81,13,87,True
71,88,82,19,False
71,86,1,67,True
52,39,6,53,False
97,67,44,74,True
11,5,50,79,True
87,40,10,55,False
47,70,27,58,False
5,26,96,16,False
14,69,90,68,True
54,5,48,12,False
29,97,99,1,False
82,73,42,41,False
96,68,86,67,True
91,90,5,72,True
87,89,5,61,False
3,40,56,81,True
17,68,55,79,True
34,12,28,14,False
6,69,4,48,False
47,22,81,87,True
78,83,65,65,True
40,53,47,6,False
46,59,97,43,False
49,85,48,45,False
74,65,94,28,False
3,2,97,1,False
29,19,26,42,False
92,80,86,14,False
32,36,36,70,True
47,66,25,76,True
98,14,33,53,False
44,2,35,57,False
73,74,82,24,False
39,36,83,2,False
3,99,2,37,False
12,26,32,79,True
49,61,20,0,False
53,26,60,97,True
5,19,33,96,True
24,41,52,21,False
61,75,4,54,False
59,88,18,83,True
2,58,59,7,False
92,34,9,76,True
29,83,69,5,False
42,46,70,34,False
61,83,39,66,True
26,35,26,9,False
76,49,13,37,False
32,6,49,39,False
7,63,78,27,False
99,61,23,64,False
35,94,86,23,False
41,14,59,13,False
66,42,61,7,False
83,70,76,6,False
54,97,22,6,False
16,42,50,78,True
91,12,72,78,True
30,96,92,70,True
10,61,66,10,False
34,49,24,7,False
14,73,95,93,True
11,31,78,58,False
98,25,12,23,False
44,67,59,31,False
65,68,77,77,True
85,88,37,80,True
66,66,55,17,False
31,33,92,45,False
77,85,97,41,False
66,23,99,39,False
57,7,28,9,False
46,76,73,49,False
80,7,63,90,True
69,69,52,67,True
34,63,93,69,True
1,89,0,10,False
97,10,39,36,False
46,4,98,95,True
49,58,98,16,False
31,82,17,1,False
82,16,6,35,False
71,65,12,76,True
4,43,60,19,False
95,46,65,1,False
42,45,96,18,False
90,68,22,39,False
91,89,75,26,False
29,92,28,97,True
86,32,96,14,False
77,88,94,8,False
36,10,30,64,False
0,43,45,62,False
31,46,94,60,False
0,92,4,43,False
85,0,77,72,True
71,98,24,45,False
54,45,78,95,True
67,23,63,90,True
74,37,21,33,False
36,21,46,88,True
62,55,9,61,False
15,60,54,20,False
28,2,52,85,True
35,19,24,28,False
27,6,89,49,False
42,42,32,28,False
32,94,17,44,False
30,31,48,28,False
69,28,70,93,True
2,14,68,52,False
72,5,94,75,True
88,98,10,50,False
80,55,94,10,False
9,44,16,65,True
16,53,38,47,False
64,64,28,49,False
47,26,46,12,False
73,13,46,51,False
34,78,40,79,True
58,98,79,39,False
7,23,8,98,True
37,23,76,18,False
44,81,3,96,True
75,7,43,60,False
17,80,10,79,True
68,34,21,36,False
15,53,56,34,False
1,52,23,45,False
33,99,4,67,True
39,77,45,99,True
3,39,14,35,False
16,53,55,79,True
99,71,37,64,False
30,60,29,24,False
19,7,28,58,False
50,30,41,18,False
93,64,63,92,True
62,43,58,66,True
38,8,64,75,True
80,62,38,81,True
38,31,7,85,True
34,99,59,80,True
79,29,90,59,False
10,12,21,23,False
32,94,27,88,True
0,60,80,91,True
10,27,56,1,False
82,12,70,97,True
65,91,85,8,False
24,43,37,23,False
2,97,18,27,False
76,50,65,12,False
53,4,46,57,False
81,8,48,29,False
14,30,31,41,False
80,30,56,87,True
73,69,73,44,False
52,68,88,16,False
35,10,42,77,True
36,9,90,74,True
9,63,75,99,True
6,12,41,94,True
9,1,59,81,True
57,17,55,31,False
85,20,73,90,True
21,27,25,86,True
10,35,38,74,True
41,33,60,27,False
34,73,35,49,False
85,4,11,58,False
43,56,84,42,False
45,56,72,47,False
42,92,82,91,True
17,27,47,72,True
64,51,28,47,False
21,42,56,38,False
63,49,46,99,True
38,29,92,57,False
78,72,62,57,False
71,19,90,97,True
76,95,54,51,False
86,19,95,44,False
63,78,85,95,True
96,67,26,28,False
62,68,63,31,False
15,62,64,20,False
34,72,84,74,True
40,26,46,43,False
35,61,60,25,False
47,70,53,70,True
64,39,20,40,False
74,12,56,43,False
62,79,16,52,False
75,88,45,70,True
23,12,99,30,False
11,66,31,97,True
30,14,63,35,False
24,35,67,36,False
96,47,41,40,False
62,28,45,4,False
48,71,10,44,False
85,41,66,73,True
80,81,16,62,False
99,46,68,70,True
99,5,93,55,False
64,80,69,63,False
79,78,24,48,False
37,13,75,27,False
44,54,7,25,False
21,37,44,85,True
62,48,98,25,False
16,78,24,83,True
24,98,51,84,True
23,1,29,45,False
34,87,96,37,False
55,19,12,28,False
71,9,85,78,True
24,53,9,28,False
58,52,41,97,True
18,8,33,60,False
27,76,17,91,True
74,65,61,61,False
95,23,93,83,True
41,85,47,59,False
35,48,65,88,True
32,61,25,26,False
78,35,56,8,False
8,25,83,18,False
78,10,72,51,False
58,94,99,62,False
90,21,30,91,True
92,29,19,91,True
96,57,36,6,False
69,71,69,25,False
80,23,41,14,False
54,42,74,61,False
47,50,70,48,False
89,20,90,1,False
44,73,56,95,True
17,44,87,3,False
48,41,66,14,False
31,5,45,68,True
86,77,37,33,False
67,98,43,11,False
26,30,24,93,True
90,5,58,72,True
32,80,58,41,False
52,0,74,35,False
83,96,73,36,False
62,57,55,91,True
60,42,55,98,True
41,16,15,14,False
41,91,40,98,True
67,98,9,96,True
22,48,60,9,False
44,72,31,85,True
44,89,91,94,True
21,14,56,17,False
28,91,72,65,True
29,78,61,92,True
29,30,64,66,True
88,1,76,44,False
50,81,16,39,False
38,74,88,42,False
92,60,91,21,False
33,66,51,66,True
83,13,58,0,False
27,42,80,6,False
68,74,50,45,False
43,78,10,65,True
38,40,62,14,False
33,4,53,44,False
86,36,58,44,False
88,99,85,34,False
81,26,27,70,True
84,56,2,84,True
78,96,16,92,True
33,91,45,2,False
49,14,30,12,False
73,20,27,22,False
50,8,55,2,False
87,25,3,33,False
33,55,15,53,False
95,78,42,61,False
22,23,81,13,False
43,93,22,56,False
6,59,22,60,False
68,10,29,13,False
57,74,41,83,True
84,69,60,73,True
83,56,90,11,False
8,72,11,0,False
75,32,24,7,False
52,61,95,95,True
37,22,40,26,False
60,19,93,59,False
43,46,86,85,True
70,73,95,25,False
50,36,83,22,False
8,71,62,26,False
8,76,60,99,True
76,94,5,70,True
26,9,75,19,False
72,39,64,48,False
63,88,42,60,False
14,99,77,11,False
59,30,10,92,True
87,36,0,29,False
11,58,29,46,False
84,7,79,67,True
45,71,38,25,False
71,51,12,7,False
72,60,20,95,True
51,45,67,65,True
46,32,46,94,True
46,54,59,23,False
89,58,4,83,True
45,25,21,0,False
22,95,60,11,False
88,91,66,86,True
8,5,43,60,False
34,6,43,29,False
45,12,69,1,False
53,81,78,74,True
49,96,98,26,False
66,35,39,3,False
98,94,87,95,True
68,64,16,42,False
60,11,71,41,False
26,20,54,29,False
3,3,55,42,False
53,71,32,37,False
96,53,9,99,True
34,98,9,80,True
85,50,5,99,True
35,63,5,9,False
6,70,35,54,False
32,14,90,47,False
72,7,46,98,True
77,80,68,9,False
87,14,6,3,False
55,30,55,29,False
6,38,51,39,False
13,1,19,99,True
40,47,87,98,True
82,5,20,48,False
62,16,88,60,False
54,37,9,17,False
62,40,8,80,True
49,94,10,94,True
51,37,77,54,False
29,73,17,96,True
80,12,58,98,True
26,4,11,46,False
84,47,98,26,False
46,89,43,2,False
87,74,1,91,True
37,88,74,72,True
24,75,41,76,True
34,54,13,35,False
56,28,65,99,True
30,34,20,96,True
47,83,26,75,True
83,72,35,25,False
43,47,65,67,True
96,56,65,73,True
16,93,56,32,False
95,1,72,1,False
83,53,7,73,True
73,28,18,36,False
20,43,18,10,False
7,80,69,53,False
53,21,88,27,False
43,25,50,20,False
18,97,65,98,True
30,88,96,83,True
36,39,67,88,True
16,39,49,31,False
85,8,10,89,True
41,27,24,32,False
72,65,79,34,False
42,73,2,25,False
69,0,3,73,True
2,69,15,55,False
79,42,22,22,False
9,14,29,1,False
92,47,54,8,False
32,9,97,2,False
56,14,18,90,True
18,66,5,38,False
23,76,54,38,False
32,91,18,8,False
69,18,29,10,False
63,47,38,82,True
59,60,94,18,False
13,84,96,49,False
92,49,8,97,True
37,17,17,95,True
86,60,11,45,False
36,7,41,21,False
39,34,49,62,False
61,50,99,85,True
96,45,48,39,False
51,58,59,57,False
81,50,5,60,False
79,75,9,45,False
25,40,93,86,True
26,26,13,42,False
20,80,66,51,False
40,67,53,32,False
97,60,28,13,False
92,82,65,89,True
65,62,58,55,False
80,85,25,96,True
95,75,20,69,True
30,38,88,10,False
89,6,33,9,False
61,33,88,78,True
99,80,81,97,True
91,80,6,66,True
13,25,95,45,False
43,6,0,78,True
90,61,71,30,False
99,61,85,23,False
14,57,34,63,False
84,36,10,50,False
94,16,53,30,False
99,16,44,19,False
45,19,68,69,True
50,4,36,84,True
20,55,40,65,True
21,18,22,54,False
42,77,14,30,False
89,27,69,75,True
31,31,70,72,True
95,42,75,20,False
18,74,32,26,False
99,53,64,70,True
20,31,9,1,False
18,56,30,99,True
4,78,27,13,False
29,61,69,66,True
37,37,28,22,False
8,54,7,2,False
44,56,10,1,False
17,16,17,81,True
18,96,38,98,True
84,48,45,41,False
29,10,61,51,False
33,44,34,11,False
57,29,12,85,True
3,85,9,61,False
34,31,55,13,False
5,12,13,34,False
86,27,62,46,False
96,78,95,81,True
9,81,77,14,False
40,77,13,54,False
0,89,25,54,False
22,9,37,79,True
95,1,11,61,False
70,6,93,61,False
34,46,87,43,False
66,56,3,98,True
29,1,91,31,False
50,22,95,68,True
28,64,7,13,False
32,35,89,87,True
58,25,5,79,True
51,32,61,87,True
99,76,40,4,False
4,86,52,72,True
52,16,97,52,False
6,25,22,21,False
39,32,70,67,True
90,64,15,0,False
57,50,86,95,True
3,81,85,95,True
36,42,83,45,False
3,44,61,72,True
34,2,46,68,True
95,9,55,19,False
44,47,29,94,True
14,86,6,10,False
99,26,1,91,True
74,87,28,98,True
45,91,33,15,False
20,52,66,44,False
61,21,98,68,True
26,36,22,87,True
97,33,54,83,True
7,33,79,20,False
17,32,53,46,False
1,81,54,28,False
90,50,10,35,False
15,70,97,72,True
15,9,73,52,False
31,15,63,10,False
36,4,97,24,False
27,61,28,65,True
95,3,13,61,False
33,25,46,83,True
68,50,48,83,True
34,64,30,4,False
3,65,12,90,True
63,46,69,38,False
32,73,78,69,True
11,45,99,45,False
66,49,58,80,True
14,82,17,61,False
66,55,22,77,True
93,81,4,11,False
76,69,5,24,False
75,84,60,20,False
81,27,40,76,True
19,32,75,63,False
7,38,28,41,False
14,27,12,3,False
81,7,64,37,False
98,52,58,91,True
76,57,43,21,False
66,18,49,36,False
45,24,95,7,False
74,64,55,92,True
12,69,16,49,False
3,96,87,60,False
60,93,27,29,False
81,2,46,57,False
19,63,67,10,False
54,3,47,79,True
92,63,67,39,False
37,16,92,53,False
59,7,12,82,True
77,0,4,98,True
84,4,6,79,True
46,67,4,30,False
87,54,7,55,False
57,10,86,54,False
13,56,46,31,False
80,0,64,68,True
11,45,24,38,False
21,79,50,60,False
99,20,53,83,True
99,73,73,17,False
15,46,1,4,False
13,47,4,65,True
74,95,72,48,False
62,58,51,71,True
77,39,41,87,True
62,37,92,92,True
30,41,72,72,True
63,96,59,34,False
88,93,57,65,True
19,78,81,79,True
90,5,36,87,True
39,11,50,77,True
49,54,32,65,True
49,41,92,67,True
41,1,27,38,False
43,92,67,93,True
6,21,49,69,True
80,65,82,42,False
4,95,98,40,False
83,80,52,40,False
75,93,76,41,False
98,83,36,17,False
69,71,20,3,False
77,13,81,79,True
95,58,39,53,False
8,56,23,12,False
93,30,11,38,False
98,86,97,45,False
67,93,36,48,False
92,98,36,19,False
98,96,74,42,False
64,92,37,66,True
31,72,76,61,False
81,91,21,41,False
9,89,50,41,False
21,58,3,21,False
91,56,26,48,False
65,16,19,22,False
14,30,61,39,False
21,26,64,62,False
4,16,82,27,False
15,83,47,78,True
80,5,62,15,False
98,19,86,95,True
11,28,18,89,True
98,97,52,98,True
65,95,2,84,True
39,13,29,85,True
2,56,7,47,False
54,66,88,88,True
52,42,33,26,False
70,16,53,75,True
48,23,70,29,False
80,19,3,60,False
32,79,84,27,False
86,64,13,99,True
71,44,16,76,True
89,9,86,53,False
15,43,58,6,False
20,47,79,71,True
16,54,48,17,False
58,24,61,66,True
46,93,77,49,False
58,10,84,72,True
72,45,94,61,False
47,2,72,69,True
85,69,99,86,True
3,37,48,74,True
60,77,87,43,False
10,87,29,30,False
48,27,97,42,False
43,61,36,66,True
39,70,5,59,False
60,18,69,80,True
84,80,67,72,True
72,63,84,15,False
38,28,64,89,True
96,49,43,58,False
13,62,23,86,True
54,76,21,60,False
86,40,5,38,False
68,74,7,9,False
24,91,29,58,False
24,26,96,53,False
48,85,98,92,True
35,24,19,42,False
66,18,34,5,False
76,51,38,15,False
90,48,4,11,False
87,40,95,93,True
17,22,5,44,False
95,15,41,89,True
68,90,41,98,True
66,87,30,94,True
57,60,9,61,False
14,93,81,98,True
17,99,87,37,False
94,96,38,16,False
38,4,43,46,False
60,31,65,66,True
87,74,54,85,True
44,53,31,15,False
71,52,3,2,False
33,63,26,26,False
8,71,88,31,False
96,33,50,47,False
48,76,49,56,False
73,5,95,31,False
47,28,14,82,True
65,12,31,2,False
2,30,3,84,True
42,5,64,24,False
49,48,92,99,True
84,40,49,85,True
39,91,15,20,False
10,62,32,4,False
5,93,22,37,False
75,52,5,5,False
64,84,49,26,False
93,99,91,42,False
49,1,41,15,False
99,42,26,91,True
26,63,64,44,False
49,13,63,77,True
32,68,62,63,False
35,76,61,73,True
35,42,80,1,False
80,93,34,69,True
12,30,80,58,False
65,88,42,40,False
23,2,65,96,True
88,95,76,72,True
0,8,10,63,False
76,27,55,77,True
39,66,54,22,False
88,53,5,78,True
11,62,65,93,True
23,88,43,52,False
76,11,45,70,True
80,46,62,41,False
80,24,80,4,False
77,94,12,48,False
7,39,37,55,False
32,75,75,93,True
6,82,30,31,False
68,14,64,32,False
43,26,36,61,False
67,82,18,6,False
20,77,86,87,True
15,52,20,94,True
40,90,4,54,False
10,71,17,30,False
18,22,79,19,False
36,56,17,28,False
98,76,24,83,True
71,87,53,7,False
59,49,84,69,True
43,71,3,68,True
94,72,31,86,True
78,2,63,70,True
93,53,46,61,False
80,68,27,85,True
73,50,57,49,False
80,97,95,95,True
67,65,97,13,False
31,98,92,52,False
57,93,94,28,False
0,71,17,84,True
7,30,4,17,False
87,49,69,50,False
78,65,78,70,True
61,86,57,56,False
33,34,67,85,True
19,4,6,49,False
23,89,61,69,True
98,92,66,56,False
67,97,6,4,False
11,66,94,16,False
51,72,90,5,False
52,81,54,12,False
16,52,57,3,False
55,53,89,94,True
71,68,6,73,True
84,31,14,96,True
47,63,56,85,True
88,37,96,9,False
41,60,68,67,True
57,35,13,75,True
41,85,32,59,False
86,87,81,50,False
45,99,74,81,True
36,26,34,79,True
61,76,27,67,True
19,90,78,90,True
79,96,99,9,False
95,32,61,9,False
34,41,31,39,False
20,83,59,75,True
84,84,68,77,True
68,98,7,66,True
12,4,90,36,False
60,63,47,98,True
4,75,76,24,False
1,59,20,81,True
61,75,81,3,False
49,83,31,48,False
40,72,52,11,False
73,82,19,91,True
29,26,39,22,False
55,89,44,4,False
85,5,54,89,True
15,3,40,38,False
20,41,19,41,False
65,44,0,39,False
93,43,79,78,True
53,98,57,92,True
57,74,7,60,False
24,79,53,86,True
45,1,0,77,True
26,83,97,47,False
96,90,46,49,False
28,9,10,11,False
10,40,87,28,False
24,13,63,77,True
59,53,58,12,False
63,62,94,92,True
28,83,73,40,False
62,78,24,39,False
34,56,88,9,False
9,47,79,78,True
9,97,94,72,True
36,62,25,28,False
94,97,4,70,True
18,7,99,10,False
66,56,45,61,False
33,77,44,93,True
65,13,12,90,True
17,97,54,60,False
21,3,66,77,True
56,32,9,60,False
53,50,95,75,True
13,46,62,60,False
88,39,62,51,False
48,79,77,73,True
24,13,1,84,True
8,80,97,40,False
16,99,94,94,True
11,32,99,77,True
69,40,52,38,False
50,67,42,19,False
1,22,48,14,False
24,59,38,47,False
51,50,16,6,False
91,82,76,49,False
86,65,30,63,False
18,59,15,57,False
16,81,72,11,False
69,15,97,50,False
86,82,29,78,True
1,59,47,28,False
38,95,68,27,False
96,42,26,1,False
82,74,86,69,True
0,60,68,35,False
7,93,61,17,False
91,52,48,67,True
35,26,30,16,False
7,62,48,5,False
47,32,74,79,True
5,61,81,60,False
70,40,18,6,False
27,90,76,27,False
26,64,68,71,True
91,24,82,64,False
89,90,55,94,True
66,84,22,39,False
21,76,23,41,False
41,83,34,61,False
67,67,78,21,False
79,39,30,3,False
10,90,46,96,True
46,38,53,50,False
91,11,46,1,False
2,98,57,30,False
38,7,64,8,False
13,48,14,55,False
99,56,20,38,False
70,22,22,54,False
99,75,58,74,True
40,9,54,21,False
99,53,15,66,True
68,80,48,46,False
7,44,79,15,False
73,0,14,14,False
56,38,28,19,False
16,22,67,63,False
61,4,40,57,False
3,24,42,90,True
24,53,54,54,False
27,44,15,71,True
68,82,81,67,True
52,51,77,53,False
20,62,23,72,True
8,0,9,59,False
76,86,34,57,False
75,89,44,27,False
91,94,14,3,False
2,61,90,81,True
92,69,50,74,True
99,90,69,10,False
63,12,65,31,False
26,52,69,16,False
42,61,87,13,False
10,65,38,37,False
26,26,59,69,True
75,46,59,70,True
91,34,68,95,True
97,35,40,69,True
66,48,2,62,False
26,34,39,45,False
55,51,8,78,True
32,13,97,79,True
62,69,34,38,False
45,38,76,1,False
57,34,50,73,True
71,50,61,16,False
91,16,26,60,False
61,40,82,75,True
48,40,66,73,True
37,87,61,83,True
80,47,13,25,False
53,72,73,33,False
43,34,59,61,False
19,45,2,86,True
39,89,62,41,False
24,82,51,26,False
26,3,99,91,True
93,53,99,37,False
45,21,69,61,False
19,6,60,96,True
49,66,90,17,False
74,6,37,4,False
10,97,2,93,True
82,26,55,13,False
20,19,60,14,False
41,49,92,20,False
17,24,88,25,False
72,58,69,77,True
63,62,94,80,True
20,17,39,44,False
43,96,46,39,False
28,83,62,97,True
26,54,62,48,False
67,50,11,76,True
97,93,52,52,False
79,67,24,54,False
72,89,39,94,True
81,70,78,99,True
37,60,81,31,False
76,84,85,10,False
52,16,33,16,False
56,52,68,83,True
80,14,31,94,True
64,13,68,18,False
78,86,37,41,False
38,8,42,93,True
17,74,86,11,False
33,12,5,75,True
5,26,56,93,True
22,87,44,56,False
82,5,21,24,False
77,9,17,63,False
35,21,4,27,False
32,49,88,2,False
13,79,46,49,False
6,84,58,97,True
20,6,6,12,False
59,1,40,1,False
75,10,43,87,True
70,12,14,82,True
9,41,30,64,False
33,55,18,44,False
8,23,76,87,True
74,68,55,84,True
85,49,31,8,False
17,91,72,92,True
48,4,72,12,False
76,61,33,88,True
38,88,47,23,False
3,8,66,9,False
5,69,23,39,False
0,35,4,68,True
62,64,9,72,True
97,67,78,21,False
62,52,25,12,False
48,6,12,47,False
25,88,98,56,False
80,53,81,60,False
23,85,20,16,False
2,7,59,32,False
92,11,28,47,False
73,13,31,88,True
53,17,8,66,True
89,61,72,33,False
92,58,49,44,False
27,77,93,17,False
35,78,62,49,False
94,73,4,95,True
15,64,65,2,False
78,96,0,97,True
4,26,39,80,True
19,17,48,68,True
11,97,31,44,False
16,33,69,18,False
14,49,64,60,False
61,8,34,12,False
84,80,85,18,False
77,6,74,18,False
89,48,97,53,False
84,38,40,97,True
60,55,45,59,False
92,99,45,60,False
9,56,41,5,False
67,87,62,92,True
82,14,13,20,False
68,68,95,49,False
24,25,49,15,False
7,84,80,98,True
63,7,92,67,True
98,43,92,96,True
25,52,23,52,False
65,51,42,16,False
94,68,14,11,False
48,89,44,70,True
52,28,7,3,False
8,5,24,93,True
64,43,4,52,False
17,31,80,98,True
7,39,58,87,True
15,98,74,14,False
23,5,4,20,False
91,46,38,68,True
63,65,73,94,True
81,7,6,6,False
62,68,24,52,False
94,1,61,9,False
45,82,65,75,True
49,0,31,42,False
8,68,16,30,False
99,78,10,89,True
81,97,85,94,True
60,55,89,45,False
23,87,61,75,True
69,47,89,33,False
25,41,15,69,True
52,27,62,36,False
99,98,26,84,True
64,90,14,5,False
76,74,29,93,True
32,62,0,83,True
51,47,80,93,True
58,99,19,9,False
50,92,86,45,False
99,34,53,34,False
77,78,39,27,False
27,66,24,57,False
44,72,3,6,False
18,3,16,7,False
32,14,21,0,False
80,88,32,1,False
41,79,82,59,False
68,14,76,34,False
53,82,38,20,False
31,14,62,32,False
1,0,0,81,True
6,64,75,81,True
0,64,98,15,False
37,37,37,62,False
53,88,38,8,False
66,41,95,93,True
4,11,36,99,True
88,46,32,13,False
97,47,13,56,False
32,42,13,96,True
58,61,74,73,True
89,13,34,15,False
0,37,70,79,True
24,86,75,89,True
88,11,85,8,False
5,88,61,97,True
42,30,93,66,True
14,88,33,18,False
88,90,4,83,True
30,54,12,73,True
62,44,26,47,False
89,10,12,56,False
96,30,33,88,True
30,13,65,10,False
56,22,73,12,False
68,95,38,20,False
0,10,85,81,True
14,96,28,79,True
36,76,69,5,False
1,83,11,96,True
81,54,55,18,False
79,16,15,67,True
28,56,53,17,False
30,2,44,60,False
