A,B,C,D,R
57,61,13,45,False
84,14,1,65,False
16,76,20,55,False
28,98,40,54,False
95,75,57,20,True
40,55,46,46,False
71,12,93,56,False
20,7,8,4,True
46,32,7,70,False
62,9,23,41,True
59,43,43,85,False
27,80,50,3,True
89,89,87,75,False
39,27,28,38,True
40,29,0,24,True
72,54,56,50,False
66,16,53,99,False
61,92,33,83,False
3,41,63,18,True
71,91,12,95,False
22,86,73,8,True
96,53,25,2,True
75,63,98,58,False
13,20,89,84,False
94,34,8,29,True
59,62,41,17,True
94,87,40,45,False
89,24,45,45,False
22,79,28,88,False
16,56,5,65,False
12,39,31,9,True
61,31,65,27,True
64,2,27,82,False
21,42,89,85,False
52,18,62,36,True
22,23,82,78,False
37,42,75,42,True
42,60,67,35,True
16,49,12,97,False
0,3,9,36,True
50,25,16,12,True
20,32,7,73,False
63,71,21,92,False
1,59,2,2,True
19,25,85,58,False
32,54,96,2,True
16,14,9,92,False
53,89,21,2,True
43,34,44,95,False
71,44,66,52,False
86,71,31,90,False
3,66,34,59,False
90,68,61,33,True
94,41,6,40,True
39,89,85,64,False
21,44,50,19,True
22,76,40,15,True
44,57,67,26,True
95,81,77,64,False
72,18,91,23,True
84,80,67,42,True
33,4,0,5,True
20,68,6,53,False
26,62,81,45,False
80,64,49,50,False
11,0,25,87,False
71,63,2,95,False
61,52,5,94,False
31,36,60,9,True
10,74,13,13,True
23,66,44,54,False
96,97,27,22,True
13,46,54,9,True
35,52,87,25,True
23,57,67,57,False
5,99,71,28,True
99,71,47,6,True
13,44,62,59,False
37,31,51,16,True
21,53,16,75,False
15,1,23,7,True
55,67,37,41,True
13,35,57,73,False
45,65,62,17,True
79,50,99,39,True
78,80,98,63,False
45,91,21,55,False
61,90,51,31,True
58,57,43,48,False
20,98,97,38,True
47,82,11,98,False
78,42,99,47,False
65,76,79,34,True
44,13,78,50,False
21,23,92,48,False
71,36,80,26,True
38,20,65,54,False
3,74,50,55,False
6,76,91,36,True
29,2,33,97,False
58,44,32,8,True
34,2,83,78,False
55,70,72,31,True
17,3,13,94,False
88,46,27,47,False
85,77,5,60,False
59,75,44,41,True
23,37,97,35,True
6,42,97,84,False
77,74,2,7,True
89,14,57,28,True
34,87,23,94,False
76,20,27,74,False
90,6,4,9,True
18,23,37,75,False
37,83,88,46,False
31,98,25,69,False
67,0,76,62,False
89,75,29,89,False
4,53,50,16,True
17,34,98,18,True
35,85,37,29,True
73,0,46,13,True
61,44,0,4,True
53,66,84,81,False
62,70,28,15,True
47,17,60,14,True
68,80,46,32,True
45,63,28,62,False
30,24,76,62,False
40,24,36,90,False
82,19,98,64,False
10,17,32,71,False
23,36,10,10,True
17,97,63,30,True
95,20,29,48,False
34,15,59,43,False
24,47,63,16,True
92,96,71,35,True
19,47,52,30,True
84,10,30,89,False
29,54,20,62,False
86,39,18,48,False
29,36,6,61,False
54,48,0,47,False
9,21,4,4,True
1,80,32,93,False
58,78,95,36,True
91,46,95,99,False
8,31,74,44,False
65,29,8,60,False
44,29,15,3,True
10,32,41,16,True
13,42,84,26,True
29,40,91,89,False
59,14,85,0,True
59,43,1,13,True
13,72,20,4,True
55,88,70,78,False
99,51,36,33,True
73,24,46,8,True
6,48,20,5,True
86,79,89,80,False
27,34,18,55,False
52,29,81,1,True
4,83,29,88,False
8,89,85,65,False
60,38,69,11,True
20,6,57,42,True
8,27,93,97,False
84,28,95,27,True
31,28,35,12,True
36,3,3,89,False
69,85,7,27,True
81,39,38,65,False
32,5,97,78,False
27,41,90,51,False
12,79,85,52,False
31,85,90,55,False
74,22,6,33,True
35,91,94,2,True
70,29,61,29,True
55,20,84,59,False
54,47,31,38,True
24,15,10,62,False
48,66,83,85,False
28,84,19,80,False
63,66,44,16,True
80,36,8,82,False
74,88,85,79,False
8,0,51,62,False
26,15,41,81,False
70,52,23,35,True
49,53,7,31,True
98,49,48,69,False
88,0,88,19,True
38,10,36,31,True
22,30,14,20,True
4,33,50,58,False
83,72,47,35,True
94,63,62,63,False
28,69,36,47,False
63,14,53,78,False
68,22,96,28,True
31,29,64,11,True
83,72,19,10,True
29,76,97,2,True
54,71,89,72,False
46,15,72,34,True
46,4,73,90,False
30,39,73,69,False
3,18,0,10,True
96,84,17,72,False
45,12,24,70,False
92,40,9,7,True
32,95,13,80,False
45,56,2,11,True
21,83,26,63,False
83,50,28,30,True
79,31,53,25,True
26,22,29,83,False
43,13,4,29,True
20,26,38,76,False
32,57,10,38,True
75,59,11,55,False
81,7,2,10,True
98,90,78,9,True
72,42,93,40,True
87,53,88,83,False
36,89,22,8,True
62,90,86,40,True
38,56,4,57,False
70,88,37,82,False
42,27,80,46,False
89,68,62,78,False
86,76,72,41,True
43,60,89,15,True
49,73,50,25,True
26,98,54,2,True
68,38,5,63,False
20,66,91,1,True
11,49,25,80,False
95,84,59,17,True
29,95,71,87,False
88,9,81,35,True
99,65,95,91,False
87,2,88,22,True
25,94,55,13,True
89,79,57,27,True
86,56,30,36,True
71,78,17,19,True
3,59,54,33,True
70,21,5,68,False
40,41,8,96,False
94,47,91,17,True
11,2,41,23,True
93,61,86,59,False
66,18,36,71,False
59,66,93,39,True
41,87,36,88,False
78,56,56,20,True
37,73,96,9,True
57,44,15,93,False
29,58,52,72,False
42,48,30,24,True
41,94,4,36,True
90,83,50,70,False
48,3,89,51,False
97,98,82,54,False
76,38,79,67,False
14,48,12,64,False
26,49,83,47,False
79,36,98,57,False
0,7,76,18,True
60,23,80,95,False
68,25,80,60,False
64,79,58,97,False
1,3,34,73,False
73,16,32,64,False
36,53,58,38,True
89,49,32,15,True
52,38,81,71,False
65,33,9,49,False
34,76,65,3,True
0,76,27,25,True
36,74,55,37,True
60,70,83,88,False
11,63,71,21,True
0,83,88,53,False
66,43,84,55,False
31,50,45,72,False
32,59,5,17,True
0,3,76,37,True
55,19,52,22,True
67,21,28,22,True
71,35,48,23,True
92,43,28,42,True
13,98,32,15,True
38,82,46,67,False
76,99,82,95,False
87,84,34,71,False
96,67,79,16,True
87,91,93,25,True
35,69,65,80,False
23,29,29,17,True
54,21,90,68,False
45,96,74,66,False
36,0,21,98,False
92,44,22,68,False
36,21,54,13,True
90,94,59,92,False
21,17,42,99,False
83,65,29,60,False
76,71,63,36,True
54,6,27,40,True
94,11,50,86,False
29,50,30,19,True
95,59,18,97,False
31,87,11,64,False
64,82,63,3,True
63,69,38,54,False
17,69,44,24,True
30,65,36,77,False
25,47,93,90,False
31,81,99,34,True
27,34,64,25,True
61,77,13,21,True
54,0,55,66,False
24,28,27,39,True
90,53,81,19,True
20,97,44,59,False
60,0,30,85,False
9,82,65,61,False
56,60,6,9,True
88,10,82,92,False
22,62,89,95,False
11,60,41,59,False
62,63,18,69,False
50,48,32,33,True
77,82,69,62,False
15,38,42,73,False
49,62,84,71,False
71,91,35,57,False
37,61,24,95,False
84,23,61,35,True
59,71,60,29,True
35,91,66,97,False
51,4,87,80,False
84,69,53,40,True
26,87,2,80,False
32,81,48,85,False
90,27,76,53,False
32,33,50,92,False
79,83,82,57,False
81,49,49,65,False
43,78,74,39,True
74,52,99,42,True
20,68,58,64,False
13,15,89,40,True
98,34,85,41,True
39,68,45,8,True
99,36,80,47,False
14,3,55,47,False
94,33,54,18,True
91,48,86,51,False
62,88,50,25,True
3,76,33,79,False
75,5,98,43,False
87,99,16,18,True
71,75,39,60,False
94,29,58,28,True
11,63,59,19,True
61,1,47,56,False
44,78,18,35,True
3,29,18,88,False
66,73,49,41,True
64,81,36,55,False
90,7,33,7,True
96,72,44,74,False
90,55,87,88,False
76,46,85,1,True
42,67,69,93,False
9,46,55,4,True
80,64,5,21,True
13,82,47,74,False
81,53,49,39,True
32,55,22,95,False
75,46,77,50,False
94,74,91,7,True
47,80,20,71,False
29,32,97,82,False
63,19,96,31,True
1,83,22,83,False
39,4,80,26,True
53,59,49,76,False
3,48,87,26,True
98,18,49,29,True
84,49,22,88,False
4,96,47,97,False
26,51,61,14,True
74,96,92,51,False
40,42,48,76,False
43,6,91,67,False
22,38,54,6,True
35,32,34,20,True
14,49,29,83,False
66,24,94,36,True
7,48,51,33,True
80,44,17,50,False
1,29,90,28,True
7,99,41,15,True
40,7,60,12,True
97,58,25,18,True
51,81,36,83,False
78,47,28,39,True
6,14,36,91,False
5,32,53,84,False
70,41,42,42,True
15,94,60,17,True
24,97,43,22,True
21,85,73,98,False
64,22,26,10,True
74,16,85,11,True
20,57,9,7,True
42,14,20,92,False
44,69,8,25,True
3,6,90,97,False
42,81,90,80,False
74,52,96,15,True
97,76,68,75,False
23,56,34,81,False
90,47,21,69,False
62,98,80,44,False
17,89,76,18,True
39,87,21,37,True
19,30,70,46,False
40,55,77,54,False
76,89,31,9,True
69,28,92,91,False
26,33,48,41,True
76,77,84,31,True
33,49,85,7,True
38,88,62,97,False
57,28,4,25,True
21,78,84,33,True
97,55,70,60,False
95,30,40,37,True
48,85,36,16,True
62,5,71,43,False
12,47,54,97,False
5,37,99,92,False
76,86,56,4,True
65,73,21,89,False
3,23,91,55,False
11,6,85,59,False
4,15,57,46,False
66,33,54,14,True
24,83,50,97,False
55,71,4,72,False
14,48,80,44,False
79,45,13,87,False
52,74,3,69,False
89,96,80,87,False
4,22,2,87,False
77,35,76,12,True
38,70,98,30,True
37,47,25,28,True
30,52,41,31,True
0,42,42,5,True
93,10,9,7,True
12,20,72,88,False
71,82,99,32,True
39,20,24,85,False
71,6,42,25,True
68,24,39,8,True
38,19,90,68,False
81,17,94,64,False
43,96,39,88,False
19,23,37,44,False
66,97,24,95,False
85,61,37,53,False
51,51,29,41,True
25,87,13,50,False
77,99,2,95,False
77,9,13,53,False
89,41,46,98,False
59,61,96,7,True
15,51,8,89,False
64,28,17,10,True
96,39,22,23,True
8,83,70,78,False
34,34,50,69,False
66,42,70,29,True
51,3,9,10,True
87,86,38,11,True
94,72,27,3,True
14,70,36,36,True
12,85,46,79,False
0,71,19,17,True
70,46,63,59,False
91,24,35,85,False
42,14,18,8,True
65,21,39,63,False
81,0,42,79,False
2,51,49,52,False
91,71,54,64,False
96,9,13,42,True
6,15,63,78,False
17,35,69,47,False
51,46,75,0,True
44,22,33,28,True
8,40,12,46,False
69,44,28,75,False
2,70,90,69,False
18,86,2,65,False
23,69,3,26,True
5,27,18,52,False
47,34,43,10,True
1,87,71,26,True
53,27,36,36,True
18,43,74,39,True
90,90,89,43,False
4,54,36,66,False
89,52,92,98,False
18,71,26,11,True
13,78,98,61,False
58,27,26,90,False
92,92,60,41,True
81,50,86,79,False
36,35,80,81,False
40,60,4,83,False
2,68,30,28,True
12,68,4,51,False
53,8,0,80,False
91,48,46,92,False
22,54,75,76,False
95,63,7,32,True
38,39,9,32,True
70,89,82,40,True
57,82,32,84,False
82,24,48,76,False
43,89,52,25,True
68,34,97,99,False
63,27,74,33,True
89,78,67,12,True
30,11,46,0,True
15,48,83,43,False
15,37,96,21,True
5,53,22,74,False
34,72,99,49,False
2,59,62,34,True
73,50,83,87,False
29,63,66,97,False
4,24,84,8,True
7,74,82,23,True
6,53,50,34,True
58,6,64,71,False
54,69,13,95,False
94,17,40,64,False
57,3,85,81,False
17,56,96,4,True
59,64,99,55,False
8,93,74,41,True
89,26,87,15,True
29,92,15,38,True
65,16,61,96,False
19,84,56,16,True
2,22,69,49,False
89,16,55,44,False
10,31,88,86,False
61,53,26,99,False
90,70,83,90,False
44,74,64,64,False
77,39,35,3,True
12,55,85,48,False
62,41,39,62,False
20,23,94,3,True
36,1,48,73,False
27,28,24,45,False
89,55,32,45,False
18,46,94,85,False
53,61,33,28,True
69,19,4,41,True
40,50,59,12,True
65,12,87,24,True
56,84,50,29,True
26,77,33,61,False
81,47,30,14,True
94,69,35,84,False
73,47,2,90,False
51,26,74,60,False
76,62,64,30,True
37,28,64,18,True
48,23,93,98,False
83,92,96,49,False
5,40,49,5,True
26,86,74,51,False
94,0,58,38,True
37,74,4,37,True
97,76,48,87,False
80,56,60,52,False
23,3,30,79,False
56,70,5,85,False
73,7,73,34,True
43,0,90,90,False
73,24,44,52,False
25,72,55,54,False
94,30,22,39,True
24,57,36,63,False
51,53,75,49,False
26,10,29,15,True
73,61,65,30,True
60,61,5,98,False
52,5,72,2,True
28,7,39,80,False
17,69,72,35,True
58,15,14,83,False
84,25,53,87,False
2,9,76,75,False
81,53,45,11,True
13,75,15,49,False
12,90,14,91,False
30,31,11,92,False
88,85,61,82,False
43,13,91,31,True
0,21,16,82,False
76,35,48,31,True
71,20,10,55,False
2,87,0,9,True
21,97,61,54,False
67,17,92,44,False
25,29,53,88,False
16,19,59,60,False
92,9,61,35,True
76,98,7,22,True
2,37,43,41,True
12,9,18,19,True
76,62,53,10,True
69,94,96,51,False
91,54,43,78,False
0,7,71,28,True
6,92,57,69,False
35,84,76,10,True
17,49,63,53,False
47,76,93,75,False
53,12,52,8,True
35,68,93,71,False
36,15,73,47,False
21,94,89,52,False
31,26,22,79,False
70,99,32,38,True
61,57,83,55,False
97,9,18,58,False
0,57,22,64,False
86,64,25,76,False
87,87,4,15,True
83,19,45,82,False
77,56,97,6,True
22,96,11,28,True
86,1,17,86,False
64,74,76,63,False
62,83,11,14,True
62,55,7,79,False
65,33,7,70,False
38,23,98,61,False
18,8,6,4,True
11,35,66,71,False
63,5,6,11,True
9,34,31,36,True
43,23,23,95,False
3,27,41,14,True
98,21,84,95,False
49,62,22,2,True
88,60,6,99,False
99,47,31,81,False
34,31,96,93,False
40,36,80,13,True
24,59,17,69,False
81,61,54,56,False
87,51,81,63,False
92,79,53,49,False
92,39,38,68,False
29,39,64,34,True
97,86,69,81,False
99,89,32,70,False
37,68,50,25,True
75,69,83,45,False
30,73,25,85,False
1,69,61,40,True
60,95,5,81,False
66,37,81,12,True
55,78,79,28,True
92,92,49,78,False
77,98,67,52,False
64,50,48,30,True
86,89,45,76,False
38,10,39,60,False
39,56,82,94,False
40,87,0,80,False
8,27,8,11,True
47,63,43,19,True
51,1,60,60,False
1,29,69,81,False
5,93,40,15,True
69,98,0,73,False
47,69,84,56,False
86,15,87,6,True
72,3,87,34,True
40,19,77,32,True
47,39,32,95,False
32,34,70,48,False
13,39,6,5,True
91,74,18,58,False
59,56,69,88,False
18,76,77,4,True
65,70,32,64,False
43,71,17,2,True
99,0,2,30,True
46,36,44,60,False
35,50,15,33,True
49,46,21,75,False
9,92,48,36,True
11,28,30,71,False
46,25,43,50,False
41,51,67,28,True
15,33,49,67,False
73,12,47,75,False
1,52,28,54,False
70,82,79,45,False
45,70,44,65,False
52,1,30,47,False
92,81,39,47,False
32,31,45,61,False
54,74,19,23,True
40,17,55,23,True
93,16,34,57,False
84,11,68,39,True
51,56,24,68,False
93,45,20,10,True
52,31,97,30,True
1,49,31,86,False
3,54,30,39,True
41,33,83,55,False
52,78,82,1,True
16,49,38,42,True
97,70,43,43,False
63,20,84,81,False
1,13,4,41,True
37,84,72,47,False
45,48,58,87,False
57,55,29,62,False
39,51,45,73,False
50,48,67,39,True
76,23,86,31,True
99,1,92,70,False
74,90,15,91,False
11,53,42,42,True
76,82,38,0,True
19,64,27,68,False
75,82,44,37,True
21,87,79,34,True
95,13,25,42,True
47,62,83,31,True
0,59,29,63,False
95,32,21,16,True
9,82,45,96,False
45,53,46,44,False
76,18,17,22,True
50,62,16,95,False
3,51,55,19,True
97,59,72,39,True
61,47,82,82,False
28,42,50,75,False
14,68,66,12,True
98,5,87,73,False
48,36,80,78,False
39,19,67,87,False
34,12,50,6,True
81,38,3,91,False
15,89,73,26,True
37,89,51,37,True
36,45,75,14,True
33,90,81,0,True
67,41,72,60,False
4,42,46,64,False
61,15,41,14,True
98,80,37,91,False
15,50,60,13,True
2,63,56,0,True
49,38,41,58,False
34,72,45,66,False
73,59,85,67,False
3,93,87,5,True
94,3,46,44,False
58,42,77,32,True
35,12,33,19,True
16,14,19,12,True
46,69,11,72,False
56,37,17,26,True
82,80,80,62,False
76,96,60,36,True
19,0,10,97,False
94,5,74,96,False
35,0,51,17,True
43,86,29,80,False
79,33,83,2,True
94,15,74,71,False
61,99,54,34,True
85,71,95,51,False
52,13,34,86,False
40,14,10,77,False
15,81,71,46,False
97,12,31,36,True
8,39,48,8,True
82,45,45,59,False
32,89,16,45,False
14,49,79,73,False
26,34,29,74,False
92,76,5,62,False
82,85,34,31,True
5,66,54,9,True
9,53,77,47,False
93,30,93,20,True
47,34,89,36,True
81,26,61,71,False
40,64,43,75,False
59,19,45,73,False
44,80,45,81,False
41,54,51,75,False
19,81,70,35,True
0,69,11,47,False
19,50,51,67,False
38,67,47,48,False
65,75,88,42,True
28,53,16,9,True
45,84,15,17,True
37,99,24,18,True
29,5,15,79,False
95,47,43,92,False
32,98,37,59,False
41,9,43,46,False
62,23,56,59,False
30,47,57,22,True
35,95,97,72,False
14,95,83,89,False
89,65,46,75,False
74,57,26,71,False
6,21,56,69,False
91,48,60,77,False
10,99,94,94,False
57,31,21,76,False
9,42,39,41,True
77,54,43,69,False
47,61,89,55,False
1,40,5,22,True
31,38,55,7,True
58,52,54,59,False
84,97,63,73,False
5,17,82,61,False
92,46,79,38,True
88,52,65,42,True
72,62,28,11,True
71,80,50,27,True
61,10,68,25,True
93,77,33,32,True
62,84,25,9,True
42,62,77,42,True
58,84,19,95,False
8,51,21,67,False
21,19,75,9,True
78,45,61,75,False
83,18,56,38,True
57,85,4,71,False
65,61,36,72,False
1,81,16,39,True
63,6,98,33,True
75,67,35,33,True
62,97,95,20,True
70,35,6,42,True
54,92,40,28,True
80,36,61,56,False
83,95,40,71,False
74,45,88,0,True
89,6,65,92,False
0,93,27,0,True
15,59,96,63,False
65,37,85,57,False
6,29,75,17,True
90,62,94,93,False
35,2,70,52,False
10,48,12,32,True
67,57,29,52,False
8,30,51,48,False
30,39,63,29,True
82,40,12,35,True
35,23,94,85,False
99,2,39,68,False
52,27,28,6,True
42,20,65,66,False
58,89,26,90,False
52,78,54,50,False
91,9,69,46,False
26,46,1,11,True
85,83,90,91,False
48,55,96,24,True
50,65,53,36,True
48,85,82,98,False
94,18,10,33,True
4,91,1,33,True
56,90,72,34,True
99,8,67,19,True
40,19,99,52,False
76,93,20,10,True
16,95,90,87,False
72,71,6,2,True
25,98,42,40,True
46,1,53,98,False
19,76,48,9,True
33,66,18,8,True
43,58,45,71,False
31,24,45,38,True
6,61,91,29,True
4,60,73,46,False
61,68,9,72,False
81,17,55,53,False
71,5,40,37,True
61,40,11,78,False
11,38,52,55,False
82,82,48,34,True
41,11,49,25,True
46,73,51,87,False
65,37,40,3,True
35,4,46,52,False
64,64,13,70,False
32,95,6,78,False
4,58,15,16,True
59,95,69,59,False
43,1,70,81,False
46,39,23,88,False
66,62,76,94,False
85,86,75,36,True
97,27,85,14,True
59,37,31,88,False
95,56,17,37,True
36,83,54,9,True
79,88,93,10,True
57,50,31,35,True
40,2,80,20,True
30,68,62,36,True
64,49,9,34,True
85,39,16,85,False
14,51,73,69,False
56,4,17,56,False
85,30,31,1,True
79,41,42,63,False
28,78,61,31,True
8,99,52,40,True
58,18,17,14,True
80,42,58,83,False
21,55,20,19,True
74,53,68,46,False
48,11,70,48,False
91,84,49,79,False
18,32,89,58,False
87,86,79,57,False
3,49,34,20,True
52,56,78,96,False
66,95,49,40,True
7,22,45,66,False
91,87,10,41,True
66,10,32,29,True
2,97,80,3,True
17,46,78,14,True
8,32,69,73,False
50,38,63,26,True
94,38,84,43,False
59,44,8,53,False
66,98,6,36,True
86,70,45,5,True
25,56,24,23,True
22,75,26,35,True
45,11,88,36,True
65,8,23,10,True
33,76,25,22,True
13,7,22,52,False
16,12,39,82,False
38,21,8,74,False
35,32,62,10,True
36,20,81,39,True
98,53,32,87,False
52,27,24,11,True
89,16,9,93,False
38,97,86,53,False
6,30,18,13,True
83,17,81,44,False
62,84,0,10,True
64,9,68,58,False
29,50,35,69,False
42,95,92,9,True
88,90,75,76,False
88,55,24,20,True
24,25,87,61,False
87,40,83,49,False
95,57,19,13,True
41,6,78,57,False
10,27,17,55,False
90,81,86,58,False
16,13,22,73,False
71,89,0,24,True
69,56,44,17,True
70,43,49,60,False
36,84,85,30,True
15,36,24,25,True
45,25,97,55,False
70,11,42,8,True
79,92,99,44,False
33,22,44,84,False
22,35,69,48,False
87,85,9,41,True
26,81,99,0,True
40,12,50,66,False
50,15,38,60,False
44,17,21,96,False
4,63,45,3,True
55,35,66,37,True
44,3,51,23,True
21,79,74,87,False
58,8,54,91,False
18,82,27,76,False
47,79,9,93,False
27,77,73,18,True
97,95,81,67,False
11,76,68,60,False
28,79,94,44,False
73,12,57,76,False
75,44,74,33,True
47,20,29,43,False
76,43,15,82,False
71,23,0,90,False
90,51,34,69,False
32,74,70,72,False
63,29,7,47,False
38,53,40,60,False
21,53,14,76,False
23,55,44,26,True
97,37,82,42,True
12,24,61,16,True
0,4,61,13,True
5,30,85,61,False
60,62,97,86,False
37,78,66,41,True
10,30,21,20,True
34,51,93,70,False
14,31,74,49,False
73,71,3,70,False
19,35,41,81,False
1,23,43,76,False
84,83,56,77,False
21,16,96,84,False
92,15,68,23,True
97,50,98,2,True
97,51,94,9,True
9,66,56,91,False
2,43,51,90,False
78,75,90,63,False
99,55,14,56,False
77,75,65,51,False
58,16,27,68,False
49,3,1,48,False
52,27,29,24,True
36,3,47,35,True
59,10,38,25,True
91,28,44,56,False
99,13,91,10,True
60,76,3,9,True
67,87,69,7,True
69,47,39,38,True
32,74,16,0,True
14,91,42,31,True
41,30,33,73,False
80,56,8,99,False
82,74,48,3,True
72,89,93,76,False
2,69,16,71,False
29,37,80,79,False
21,59,90,26,True
21,62,46,78,False
41,64,77,14,True
58,3,50,2,True
11,69,27,27,True
77,21,18,3,True
27,94,29,64,False
34,20,68,20,True
19,99,82,2,True
63,75,94,12,True
93,41,10,84,False
12,34,37,3,True
75,21,16,62,False
2,26,94,76,False
87,72,17,19,True
84,53,58,69,False
1,18,73,80,False
34,3,42,69,False
70,66,57,54,False
74,46,44,76,False
80,33,8,93,False
40,81,96,69,False
54,43,17,16,True
1,86,22,86,False
9,15,72,35,True
5,77,72,9,True
85,12,86,58,False
40,49,15,91,False
77,99,19,76,False
49,84,34,71,False
20,55,56,8,True
2,30,94,28,True
15,39,56,55,False
10,91,32,23,True
28,96,37,26,True
49,78,9,53,False
66,58,55,30,True
41,42,18,26,True
57,64,12,10,True
3,73,72,74,False
39,55,98,26,True
65,75,96,81,False
40,1,97,85,False
19,43,45,98,False
3,85,58,2,True
9,70,98,51,False
72,79,68,39,True
73,36,85,76,False
57,17,47,48,False
3,66,85,53,False
81,79,60,47,False
7,42,37,41,True
17,9,29,99,False
61,84,55,87,False
25,66,56,6,True
13,52,43,92,False
42,66,59,27,True
8,82,78,35,True
46,18,68,79,False
31,96,69,31,True
17,16,66,39,True
15,9,27,55,False
68,45,93,75,False
93,10,87,52,False
17,79,23,77,False
78,96,75,75,False
58,4,24,13,True
40,37,3,19,True
18,86,33,40,True
16,98,99,30,True
82,26,45,61,False
1,92,68,97,False
20,95,46,76,False
81,57,22,9,True
92,80,82,30,True
42,7,66,41,True
63,41,52,26,True
66,80,69,29,True
37,15,76,33,True
71,20,58,92,False
94,29,91,57,False
95,93,58,7,True
41,63,57,47,False
0,86,58,10,True
83,69,39,82,False
49,40,69,89,False
62,19,42,13,True
60,60,62,39,True
9,19,47,21,True
64,76,6,16,True
56,65,1,54,False
57,35,12,10,True
69,76,6,51,False
85,44,6,54,False
4,63,38,6,True
68,20,68,85,False
10,13,92,67,False
45,63,66,70,False
73,84,22,15,True
62,38,43,37,True
59,88,17,15,True
13,76,12,67,False
36,46,50,75,False
9,17,38,39,True
84,20,14,77,False
72,0,92,74,False
54,92,18,87,False
13,44,93,14,True
21,75,88,73,False
15,25,19,59,False
4,81,5,78,False
34,56,14,97,False
33,42,82,2,True
62,14,26,49,False
72,15,81,67,False
65,68,15,49,False
13,9,36,79,False
62,97,92,57,False
96,32,76,91,False
55,80,10,92,False
56,37,82,29,True
7,79,68,55,False
57,58,80,14,True
94,53,21,94,False
88,99,29,50,False
87,22,34,95,False
57,32,7,73,False
45,28,18,17,True
38,89,19,70,False
49,84,33,10,True
8,94,36,8,True
34,20,28,76,False
36,63,37,87,False
1,49,69,55,False
74,10,39,71,False
56,91,62,97,False
0,70,14,62,False
55,51,20,59,False
7,87,70,62,False
62,30,9,26,True
80,32,61,36,True
73,52,89,71,False
90,98,34,92,False
83,96,17,54,False
70,89,22,81,False
64,54,92,96,False
72,91,16,57,False
58,3,71,27,True
27,66,35,83,False
25,63,5,24,True
41,35,97,5,True
54,55,39,21,True
90,85,63,88,False
12,97,85,42,True
91,32,65,75,False
28,79,79,4,True
71,68,86,5,True
27,0,99,90,False
28,99,81,80,False
33,8,20,99,False
50,56,88,99,False
36,19,91,35,True
95,51,48,18,True
91,52,89,9,True
95,32,33,72,False
19,12,28,33,True
77,86,28,32,True
96,27,19,28,True
93,28,16,93,False
62,12,93,21,True
33,7,53,54,False
52,77,90,24,True
96,60,55,90,False
37,95,11,64,False
53,48,96,43,False
73,63,50,56,False
22,7,98,40,True
84,58,1,61,False
84,0,95,45,False
35,28,66,11,True
52,7,76,25,True
79,61,45,10,True
60,36,55,85,False
96,90,16,54,False
48,91,33,32,True
93,67,49,50,False
76,63,29,7,True
16,64,61,8,True
27,86,62,56,False
31,16,93,31,True
84,95,20,89,False
49,70,98,90,False
60,47,31,37,True
18,55,26,25,True
57,5,62,30,True
98,39,60,9,True
47,86,24,66,False
97,47,38,82,False
46,88,52,56,False
94,72,76,14,True
58,19,17,30,True
12,55,20,93,False
71,14,41,29,True
12,81,86,85,False
22,76,39,67,False
70,98,52,87,False
56,29,61,79,False
16,45,30,80,False
96,56,83,32,True
41,11,68,99,False
6,21,2,64,False
57,55,68,61,False
38,24,88,88,False
88,18,11,89,False
86,17,54,78,False
39,93,45,75,False
3,8,68,56,False
15,89,65,49,False
10,3,47,65,False
16,63,59,81,False
22,63,46,17,True
33,81,50,62,False
37,54,55,35,True
89,34,38,95,False
21,79,57,46,False
67,26,89,46,False
58,74,18,39,True
99,77,17,80,False
33,43,85,94,False
63,51,99,28,True
55,93,38,37,True
53,4,37,19,True
55,57,87,96,False
21,76,71,94,False
46,11,77,89,False
1,74,28,37,True
52,60,39,39,True
69,0,39,2,True
34,49,34,61,False
82,72,82,56,False
46,14,69,72,False
77,31,29,77,False
84,12,56,62,False
68,60,11,24,True
19,30,49,55,False
15,24,34,95,False
90,3,81,90,False
8,30,27,25,True
43,44,38,55,False
40,43,44,33,True
10,12,98,12,True
81,45,14,58,False
10,32,28,64,False
71,80,11,75,False
75,24,20,17,True
44,18,62,20,True
93,45,4,94,False
60,67,47,28,True
97,21,31,30,True
93,19,39,39,True
88,66,41,74,False
34,70,30,82,False
34,70,7,45,False
65,2,59,73,False
15,12,77,8,True
5,68,79,4,True
4,59,48,73,False
84,62,57,51,False
9,12,60,82,False
38,19,41,17,True
38,93,0,8,True
19,50,83,62,False
48,65,9,91,False
67,49,16,38,True
19,59,3,45,False
79,37,14,11,True
93,41,9,21,True
49,20,23,26,True
54,74,62,48,False
94,86,98,50,False
3,32,56,16,True
97,28,5,40,True
85,40,57,55,False
71,86,5,30,True
37,63,27,89,False
76,24,91,70,False
25,50,40,94,False
87,65,94,21,True
96,34,65,53,False
57,46,44,11,True
68,60,64,33,True
97,52,16,69,False
6,21,69,83,False
82,10,30,17,True
79,15,43,22,True
3,91,31,93,False
0,57,89,90,False
13,83,98,34,True
98,7,25,73,False
90,20,62,22,True
47,3,55,12,True
9,44,19,26,True
64,56,25,18,True
14,41,4,74,False
18,85,60,49,False
92,46,78,5,True
84,4,7,57,False
66,30,18,8,True
85,94,92,33,True
8,73,81,25,True
51,9,74,83,False
10,57,11,19,True
26,77,23,50,False
50,9,57,13,True
